window_start,week,mtf7w2,mwwcn6,lms8m4,dsdxd8,wgocn,jdf5g4,dtqb7d,habc8,ngtp8b,kedgm9,kab5zb,jfk535,mmvd,hnldm2,jdk88,ajdqnf,nm8c7,jmd5h8,anfz9,oro26b,kdcn,krh5f5,tah5z2,jlkm94,nhm2p3,tlgdq9,lpnb79,tjdpzd,wahbf,jrrgxf,zws2p8,ajb9b3,elnfh,pt7td,hmnhx4,mdvw5,jahq76,tcdzb7,jac345,mmg9n6,tkbn4,hemmb2,dlokv6,bay6g7,jlgwx,pecxc9,rrg3md,mjpg95,njd5zf,jhgn9,jkn7f,kah89f,amsh7,bpc42
1360342247,Week1,0.001,0.001,264880.57170618867,69.54437290033594,2425.385199652778,20469.719880527362,0.001,0.001,0.001,0.001,160.64745508982037,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,76.93538135593221,0.001,0.001,97.35924425502685,0.001,4980.46875,20748.33270621373,4026.8302769681445,0.001,26.652168751591283,87.40026028332481,38.827016843971634,0.001,0.001,76.71140624061668,0.001,3562.5,924.7924407681099,323.68951612903226,0.001,66.19094488188975,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,29769.000616345023,0.001,0.001,6726.392089872685
1360342474,Week1,0.001,0.001,59991.72121077289,85.8052806517719,0.001,5807.096954226346,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3593.75,0.001,0.001,0.001,0.001,0.001,3983.203125,8258.956116359861,1700.8133509746413,0.001,16.70616500916452,0.001,0.001,0.001,0.001,139.37832446808508,0.001,59.209280303030305,291.6666666666667,25.026897496087635,0.001,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,38086.51443376047,1924.1754418160965,2199.21875,0.001,3674.9433106575966
1360342701,Week1,0.001,0.001,11761.411034819737,84.18718166383701,0.001,4328.518529311008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,85.71428571428571,0.001,0.001,0.001,0.001,0.001,1871.237362132353,38.91509433962264,0.001,0.001,39946.85522273841,468.19592198581563,0.001,26.60825855164761,0.001,0.001,0.001,0.001,79.58886365917301,0.001,11.623475609756095,3187.3032372995604,4698.229266611214,0.001,0.001,0.001,0.001,0.001,0.001,1708.9460784313724,42.5531914893617,0.001,29929.176455617693,2871.85797300021,5908.571089298613,0.001,11423.30328525641
1360342928,Week1,0.001,0.001,6610.961656507279,62.491573810631934,0.001,87221.08473331663,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,88.23529411764706,0.001,0.001,3619.791666666666,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1997.8363000707373,19216.350663603775,807.4262242744464,88.23529411764706,24.993895677778504,0.001,0.001,0.001,0.001,77.8970735650038,0.001,0.001,0.001,742.1875,0.001,0.001,0.001,0.001,0.001,0.001,2290.1785714285716,0.001,0.001,18807.419294974876,0.001,3307.802898775806,0.001,4065.625
1360343155,Week1,0.001,0.001,10309.439221091327,65.5821159523567,30.2734375,17059.91712267842,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13924.8046875,0.001,0.001,0.001,0.001,0.001,3403.125,0.001,0.001,1709.867387504799,0.001,0.001,0.001,171.09264818562963,0.001,0.001,0.001,0.001,108.53334299845359,0.001,0.001,144.76514882828917,1459.25386342053,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18685.611119892077,5620.159304511278,3623.046875,0.001,3341.9596354166665
1360343382,Week1,0.001,0.001,15457.567719685361,11327.242943548386,0.001,12055.855389752127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,19930.070822994207,0.001,0.001,0.001,25121.875,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,3562.5,0.001,2476.4975995701498,88.23529411764706,427.0332299860341,0.001,17988.322943197236,0.001,0.001,0.001,0.001,0.001,0.001,6999.403039576219,0.001,0.001,0.001,0.001,0.001,0.001,0.001,49.26023650006073,0.001,64184.85104564025,7008.31251365225,3395.3653945648794,0.001,4286.830357142857
1360343609,Week1,0.001,0.001,2687.2877074679495,7849.0485022396415,71.29934210526315,895.7264561947449,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8600.815452855342,0.001,0.001,0.001,10084.247562056737,0.001,0.001,0.001,146554.296875,0.001,4226.5625,0.001,0.001,2907.1691176470586,0.001,3148.3327790121425,0.001,5202.481995397033,0.001,574.8332286666324,0.001,0.001,949.0328217252347,0.001,0.001,0.001,21245.43932968834,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66.89453125,0.001,196.02272727272725,64.60020542205335,3221.648185483871,0.001,0.001
1360343836,Week1,0.001,0.001,54745.817000370414,2564.618910974244,72.265625,9374.243742868966,0.001,0.001,0.001,0.001,0.001,0.001,0.001,28085.379179990974,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3926.682692307693,0.001,4777.901785714285,0.001,1770.1045266897083,0.001,5409.0189941254375,0.001,0.001,0.001,0.001,1147.4907650088624,0.001,0.001,1111.737753929177,33576.588255494506,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4884.289845579166,5437.740255376344,5723.374756795426,0.001,7395.368303571428
1360344063,Week1,0.001,0.001,149334.36818632245,6795.143035874946,0.001,1133.2410743744613,0.001,0.001,0.001,0.001,16.843971631205672,0.001,0.001,10450.846505867674,0.001,0.001,0.001,0.001,0.001,0.001,0.001,32040.798611111113,0.001,135.41666666666666,0.001,0.001,4871.394230769231,15249.681788209584,2385.855701663474,0.001,1664.2890621827844,0.001,9387.5,0.001,0.001,653.3061443833923,0.001,0.001,1748.030462184874,27013.672488141226,0.001,0.001,0.001,0.001,0.001,0.001,0.001,31.914893617021274,0.001,33067.48596748038,78.125,19175.307770547166,0.001,338.5416666666667
1360344290,Week1,0.001,0.001,241.33832945329544,48779.05585106383,69.69572368421052,124.96748051006641,0.001,0.001,0.001,0.001,5354.399055992349,0.001,0.001,14270.10373822032,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2889.0625,0.001,0.001,12.907608695652176,0.001,3562.5,19613.392142981338,2019.3764509853336,0.001,1521.4167196579247,0.001,106.48148148148148,0.001,0.001,10262.205282051727,0.001,17.435213414634152,358.60980165667667,29736.28770987702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6739.578505214367,0.001,17505.248533722443,0.001,4597.65625
1360344517,Week1,0.001,0.001,1894.9408500999186,7771.278517785639,0.001,4716.393078288236,0.001,0.001,0.001,0.001,2967.7015712236275,0.001,0.001,92603.61074968507,0.001,0.001,0.001,0.001,0.001,0.001,0.001,945.3125,0.001,0.001,10.127977814148029,0.001,4352.957589285714,0.001,979.1753342613329,0.001,802.5536359693081,0.001,2117.250631313131,0.001,0.001,3409.5542572368545,0.001,0.001,384.4832935704647,23095.27332210231,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,22248.04806607298,4318.75,16349.505317359672,34.574468085106375,151276.5288317415
1360344744,Week1,0.001,0.001,2555.9055032170977,1391.7960178818944,0.001,5667.060355304159,0.001,0.001,0.001,0.001,567.3807759429613,0.001,0.001,21.861587982832624,0.001,0.001,0.001,0.001,0.001,0.001,6390.625,4640.625,0.001,0.001,10.106382978723405,0.001,6167.96875,0.001,1888.6235147112245,0.001,2470.2280084777144,0.001,0.001,0.001,0.001,1558.1505949635464,0.001,0.001,0.001,50259.43297432818,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,19915.496166427165,2271.936420714688,19935.49912609158,0.001,4941.358612804877
1360344971,Week1,0.001,0.001,655.1029265873016,3921.161187126726,0.001,2498.7430854792124,0.001,0.001,0.001,0.001,42.75591777288094,0.001,0.001,12188.968685300206,0.001,0.001,87871.84427934058,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4980.46875,8288.644284801154,0.001,0.001,761.6935532844724,0.001,0.001,0.001,0.001,10502.4718315582,0.001,0.001,1494.079727357563,16734.311228037295,0.001,0.001,0.001,0.001,359.375,0.001,0.001,18.64551671732523,0.001,15576.689976179341,3634.800418461691,24134.667193323607,46.875,609.375
1360345198,Week1,0.001,0.001,0.001,34626.406118771,0.001,1411.3225959278932,0.001,0.001,0.001,0.001,47.39778354170533,0.001,0.001,6125.294220189596,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,54905.77543682431,2229.617387820513,0.001,351.7229183607156,16.07142857142857,0.001,0.001,0.001,817.7844264467983,0.001,0.001,0.001,13323.019142469417,0.001,0.001,0.001,0.001,0.001,0.001,0.001,55.37168966914569,0.001,142.85714285714286,130.0,24167.983733247704,0.001,11808.925090504039
1360345425,Week1,0.001,0.001,0.001,964.8866926629441,0.001,42.46824637044535,0.001,0.001,0.001,0.001,56.052791262135926,0.001,0.001,3291.3210128653386,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7125.0,0.001,0.001,0.001,0.001,4164.0625,8777.70877432126,3237.6326034044205,0.001,542.3634379669445,0.001,0.001,0.001,0.001,690.0408362215015,0.001,0.001,0.001,12719.39572504111,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6795.194096123101,12619.488911240378,24376.757663412427,34.5732586512866,92.75923467397067
1360345652,Week1,0.001,0.001,0.001,1655.003324468085,0.001,4439.198489353954,0.001,0.001,0.001,0.001,8776.419560981774,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2375.0,0.001,0.001,238.50842198581563,0.001,4980.46875,0.001,3600.291871038463,77.25183823529412,865.947029272474,0.001,0.001,0.001,0.001,3280.2000594790807,0.001,0.001,0.001,4361.328125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,79.49013157894737,135.41666666666666,22527.058353910368,0.001,5292.355921973894
1360345879,Week1,0.001,0.001,0.001,3798.781708815479,0.001,28.489560888457945,0.001,0.001,0.001,0.001,102757.03104905052,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,175.1082868865491,2852.941176470588,0.001,0.001,73.0818351321853,0.001,3590.401785714286,2375.0,1500.825471698113,0.001,450.8000222118206,0.001,0.001,0.001,0.001,288.3023758269458,0.001,3875.0,1277.166326458153,872.0788997595979,0.001,977.0535714285713,0.001,0.001,0.001,0.001,0.001,4374.33999662618,0.001,0.001,7106.25,22378.20281081704,0.001,10.127977814148029
1360346106,Week1,0.001,0.001,0.001,80563.2843437079,0.001,7704.898151970953,0.001,0.001,0.001,0.001,7125.676021889936,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6669.397475275406,11.695359281437126,405.9420417396005,0.001,831.461896266448,0.001,0.001,231.00468320111233,0.001,3958.3333333333335,1554.5330304124539,12050.579022735628,0.001,24.038461538461537,0.001,0.001,0.001,0.001,0.001,7125.0,0.001,0.001,76.66059543083288,30382.8125,0.001,1459.110487143575
1360346333,Week1,0.001,0.001,15.957446808510635,5064.070276533532,0.001,6214.704241071428,0.001,0.001,0.001,0.001,39.22872340425532,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3393.56098271842,4545.14802631579,0.001,0.001,11604.24666298993,0.001,3656.5139481529113,3156.25,3475.652122267662,0.001,485.8997197390121,0.001,1128.914835164835,0.001,0.001,0.001,0.001,21710.651681459436,0.001,1017.3353253000535,0.001,1358.2073819408408,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,7053.242045408034,3510.6403098107526,47.21467391304348,5828.125
1360346560,Week1,0.001,0.001,0.001,2063.1348984162537,70.06316489361703,23.0433601253665,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,9959.812290207472,2686.6776315789475,0.001,63.73922413793104,1644.53125,0.001,4871.394230769231,13696.040154922232,0.001,0.001,938.6702497884714,0.001,583.3333333333334,0.001,0.001,0.001,0.001,10195.754538017061,0.001,1788.8468909855724,0.001,1234.6882284382286,0.001,0.001,0.001,0.001,0.001,3748.8931295346615,0.001,1425.0,57.02452449968892,22303.059897295414,31.473214285714285,3428.103162338653
1360346787,Week1,0.001,0.001,0.001,1830.1392193915642,0.001,4269.89319733405,0.001,0.001,0.001,0.001,1237.0856703687166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4000.905646807537,0.001,0.001,500.38109756097566,442.2523608385358,0.001,1534.0168991764735,11608.230426450258,75.65789473684211,8.765243902439027,4387.954631856762,0.001,1039.4097222222222,0.001,0.001,62.97706806611554,0.001,17651.943194697713,855.2001449950806,3936.802611568691,0.001,20.4263830002019,0.001,0.001,0.001,0.001,3562.5,35.79545454545455,0.001,2188.96484375,0.001,5756.68115083426,34060.35222338839,4657.976078638794
1360347014,Week1,0.001,8294.426755970147,0.001,93205.7013592879,0.001,383.81854720847844,0.001,0.001,0.001,0.001,143.75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17995.749047593992,1425.0,0.001,0.001,34.936621485943775,0.001,34918.23017408124,3889.309861867624,18540.86701582501,0.001,903.6718029063939,0.001,250.0,0.001,0.001,145.66532258064515,0.001,20155.180764308032,0.001,6636.208181768076,0.001,206.03898713826362,0.001,0.001,0.001,0.001,19290.625,612.9814815991438,0.001,0.001,0.001,97.61942278987965,2156.25,5788.8629121228
1360347241,Week1,0.001,2444.4467208451433,0.001,7275.242421399347,73.30452127659575,4755.138800033506,0.001,0.001,0.001,0.001,364.17173252279633,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,27840.24018044926,0.001,0.001,0.001,35.6646980600751,0.001,4777.901785714285,494.31818181818176,5624.727548858796,0.001,1569.3058123082837,0.001,59.343434343434346,0.001,0.001,2649.8230502136753,0.001,11690.44765559723,0.001,33048.787042815464,0.001,243.17765843755168,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3530.557432432432,76.27971902017292,1981.0312303500316,16157.943251675844
1360347468,Week1,0.001,704.0123321582897,362.813995215311,7934.416696674255,0.001,34410.060610535766,0.001,0.001,0.001,0.001,45036.1838174213,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1895.849661673348,15.078671328671328,0.001,0.001,3522.143317624817,0.001,3194.5684523809523,0.001,12854.785986943687,0.001,11700.987959154672,0.001,0.001,0.001,0.001,2385.6290851175168,0.001,14444.250795816835,0.001,9818.882119284584,0.001,1545.138888888889,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16464.929969769433,1006.7522072299629,0.001,5171.072632177871,2689.835482804233
1360347695,Week1,0.001,0.001,0.001,10314.098975314315,0.001,6927.446652966136,0.001,0.001,0.001,29023.678399954522,4365.341260132464,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14393.055297048342,2375.0,0.001,0.001,2335.319420677604,0.001,0.001,339.72778724572686,13429.354560680102,0.001,1763.744540501019,0.001,0.001,0.001,0.001,1129.8767071828963,0.001,4750.0,0.001,16771.487626243466,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66.61184210526315,0.001,22867.11236564876,635.8400784434589,0.001,1113.6067708333333,6641.433306277057
1360347922,Week1,0.001,0.001,0.001,36822.959697416154,0.001,2803.8054023692807,0.001,0.001,0.001,0.001,9031.316317287785,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2808.3254393806346,0.001,0.001,0.001,4556.25,0.001,4993.389423076923,137.33098105013818,3493.053365495643,0.001,1914.1358166205746,0.001,0.001,0.001,0.001,1951.4237569584013,0.001,71795.16989087302,0.001,2320.6309720618874,0.001,395.6117021276596,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7997.203409843507,0.001,0.001,4890.625,2316.8299278846152
1360348149,Week1,0.001,0.001,0.001,1787.5495754012693,0.001,0.001,0.001,0.001,0.001,0.001,167.83234126984127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1835.5026133759557,2494.9776785714284,0.001,0.001,22681.58697307754,0.001,4777.901785714285,0.001,7488.573097815478,0.001,6884.126743736002,0.001,0.001,0.001,0.001,11215.093822555804,0.001,2375.0,0.001,20157.22638006751,0.001,12519.693575360787,0.001,0.001,0.001,0.001,0.001,67.59868421052633,0.001,3415.702793704287,4198.157242063493,0.001,0.001,2835.9375
1360348376,Week1,0.001,0.001,0.001,975.3499117560544,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6968.75,1425.0,0.001,0.001,2659.7923286079936,0.001,3985.5769230769233,0.001,1635.749530075188,3.497566909975669,11074.11488686335,0.001,0.001,0.001,0.001,510.0477355385504,0.001,3562.5,16.07142857142857,21091.465702652593,0.001,5918.205619243384,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5250.574761154462,1360.4604058003938,0.001,3084.558823529412,6742.447916666667
1360348603,Week1,0.001,0.001,91.796875,5410.223964165734,72.75390625,0.001,0.001,0.001,0.001,130233.03674768517,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4441.31148252273,0.001,0.001,0.001,3083.709961531671,0.001,0.001,86.39705882352942,513.0859375,0.001,16626.272546499687,0.001,0.001,0.001,0.001,412.3018570250182,0.001,5343.75,0.001,15271.422338531716,0.001,310.41666666666663,0.001,0.001,0.001,0.001,0.001,97.91666666666669,0.001,56.91995439621788,62.46955913775767,20971.0198877507,0.001,5038.204846763086
1360348830,Week1,0.001,0.001,0.001,71624.16827593299,0.001,3478.5889247950686,0.001,0.001,0.001,0.001,67666.6015625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3398.947015848415,0.001,0.001,0.001,1551.1663732394363,0.001,5054.6875,0.001,490.0568181818182,0.001,190.3234566237057,0.001,0.001,0.001,0.001,454.5642836270383,0.001,7125.0,0.001,16126.665909373654,0.001,264.0919464229784,0.001,0.001,0.001,0.001,0.001,11600.660248316499,0.001,0.001,2071.5085443307476,27917.180199497725,11800.774663193295,5252.200520833334
1360349057,Week1,0.001,0.001,0.001,68.38868281075028,0.001,0.001,0.001,0.001,0.001,3634.4115497076027,0.001,0.001,0.001,0.001,0.001,0.001,2090.494791666667,0.001,0.001,0.001,3412.7466478474894,2375.0,0.001,0.001,1888.3558064138351,0.001,3801.513671875,0.001,14910.437602193175,0.001,49.13829263508315,39.529914529914535,0.001,0.001,0.001,670.8111651285468,0.001,0.001,0.001,37690.03313186571,0.001,499.01526736385165,0.001,16.843971631205672,0.001,0.001,47970.18678160919,10754.24978651798,0.001,1228.389616935484,206.86214826839827,19503.931308383053,12934.081685710706,0.001
1360349284,Week1,0.001,0.001,0.001,2166.472739361702,0.001,2427.803889751161,0.001,0.001,0.001,0.001,52860.28819662564,0.001,0.001,0.001,0.001,0.001,26962.5,0.001,0.001,0.001,6015.625,8577.199419199222,0.001,0.001,3057.211836102965,0.001,6380.208333333333,429.4221590370252,5883.697360677336,0.001,72.30958245280029,0.001,0.001,0.001,0.001,540.2517262046479,0.001,0.001,0.001,26261.566240282653,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,22045.144385982705,10894.700975065884,43723.93831465028,306.000664893617,7009.040601325757
1360349511,Week1,0.001,0.001,0.001,2272.873506905562,31.914893617021274,54.73325057095788,0.001,0.001,0.001,16207.395247972281,97240.72490122126,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1407.0693198253966,15895.8359107408,0.001,0.001,6036.5625,0.001,4253.90625,4627.429096638655,2014.9717826208944,0.001,0.001,0.001,0.001,0.001,0.001,686.8773045040587,0.001,7125.0,2470.6416338068934,20038.429386815274,0.001,267.68819848228924,0.001,0.001,0.001,0.001,74.35344827586208,61964.895674064996,0.001,30134.21681809891,6765.8296192770895,19891.043197828298,0.001,1763.019781144781
1360349738,Week1,0.001,0.001,0.001,80563.85749113475,0.001,5365.833812454786,0.001,0.001,0.001,0.001,406.25,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1562.5118994933368,4723.740814173458,0.001,0.001,2918.815372935853,0.001,4074.7395833333335,0.001,2100.3150450600797,0.001,100.62639977603583,7928.914822705714,0.001,0.001,0.001,1156.5473788719612,0.001,0.001,1237.539666731918,12486.685691097135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7125.0,0.001,10989.898699475008,189.54040215175652,10536.667245876171,4890.625,12611.253720238094
1360349965,Week1,0.001,0.001,0.001,1299.7163813164896,0.001,6196.021819874206,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,67945.3125,0.001,0.001,0.001,20055.164548760422,0.001,0.001,0.001,3076.027442226891,0.001,5945.3125,0.001,0.001,0.001,70.19411921788833,0.001,0.001,0.001,0.001,1114.3328181588884,0.001,0.001,3070.998187546101,10556.044374439358,0.001,1271.2913561427283,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11369.013519007747,68.5344827586207,38.08430045132173,4268.415178571428,2738.414797008547
1360350192,Week1,0.001,0.001,0.001,868.7893334235093,31.914893617021274,7530.275035060803,0.001,0.001,0.001,0.001,1749.1198820553886,0.001,0.001,0.001,0.001,0.001,0.001,6.594036697247707,0.001,0.001,29195.00715118252,0.001,0.001,0.001,3289.5744170291714,0.001,0.001,0.001,1843.6085093449892,0.001,53.66950245287646,11991.51699582503,0.001,0.001,0.001,410.3091452101066,0.001,3562.5,348.95833333333337,31819.142362713617,0.001,0.001,0.001,31.914893617021274,0.001,0.001,34.883720930232556,70.81117021276594,0.001,13196.518223788577,3296.3250453887463,75.95610397788052,2074.136800699301,5548.335888503018
1360350419,Week1,0.001,15.184859154929578,0.001,6317.071619109892,0.001,5134.395460107755,0.001,0.001,0.001,379340.0065104167,12043.489583333332,0.001,0.001,0.001,0.001,0.001,44432.29166666666,0.001,0.001,33.333333333333336,25164.343965744505,0.001,0.001,0.001,3779.332319908068,0.001,4958.0078125,1427.0833333333335,2003.6993925929014,0.001,125.4405673858507,0.001,0.001,0.001,0.001,6505.493245376576,0.001,0.001,0.001,28670.85177449787,0.001,0.001,0.001,0.001,31.914893617021274,0.001,1624.1536458333333,0.001,0.001,10373.324355808661,43850.71133381983,0.001,0.001,2346.9767790080286
1360350646,Week1,0.001,0.001,0.001,73.11608329852113,0.001,4449.581679052209,0.001,0.001,0.001,0.001,4271.1486235782195,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5446.580410403804,2150.1164596273293,0.001,0.001,2978.2538548163548,0.001,1701.4004999876013,0.001,2633.067491319445,0.001,191.77727191094723,10838.585069444445,0.001,0.001,0.001,269.1470644854277,0.001,0.001,1973.1596309218805,17980.824456685477,0.001,552.9911561398753,0.001,32.608695652173914,0.001,0.001,0.001,0.001,0.001,62096.42909683466,1145.1129431048828,32.608695652173914,4408.653846153847,2916.599893162393
1360350873,Week1,0.001,31.914893617021274,0.001,131.20100521940444,0.001,5088.507904545873,0.001,0.001,0.001,0.001,3062.0389133878284,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16510.52240021523,551.1997767857143,0.001,0.001,2860.3717586810635,0.001,1901.5375664893618,0.001,1727.620491375943,12.82051282051282,65.1315789473684,1092.5347222222222,0.001,0.001,0.001,272.40170723222417,0.001,0.001,9590.16552043026,226.77712912087912,0.001,1092.871886657889,0.001,0.001,30.0,0.001,0.001,0.001,0.001,166695.08609157047,14977.43997758235,0.001,0.001,3418.703835227273
1360351100,Week1,0.001,0.001,0.001,68.31781914893617,0.001,5751.802330199005,0.001,0.001,0.001,0.001,11988.014065877353,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3608.552631578948,10813.855366306356,244.42700310484258,0.001,0.001,3874.6066708621775,0.001,0.001,0.001,10211.964489679334,0.001,65.39852061170212,0.001,0.001,0.001,0.001,4109.055011450999,0.001,0.001,0.001,5509.54861111111,0.001,39.522058823529406,0.001,0.001,0.001,0.001,17600.62424254421,0.001,0.001,138131.02297008547,17472.689792582576,6372.174118386016,0.001,4381.494113719582
1360351327,Week1,0.001,0.001,0.001,62.086297253045565,0.001,13090.570003648494,0.001,0.001,0.001,0.001,90954.58899828099,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,283.79625417045804,10603.662802939283,0.001,0.001,27040.4420798101,2700.3058155236104,0.001,2471.875,18396.90983950579,1619.891355497083,32.608695652173914,40.807845744680854,5481.770833333333,32.971014492753625,0.001,0.001,1341.370025638729,0.001,0.001,0.001,6948.678968282024,0.001,1045.7589285714284,0.001,0.001,0.001,0.001,863.1882440476189,10.106382978723405,0.001,56432.47767857143,456.5969705024729,65726.10765252115,4890.625,1423.2179443310588
1360351554,Week1,0.001,22.345906979744544,0.001,66.77381618940969,0.001,6056.220264260434,0.001,0.001,0.001,41169.94731310925,3687.7716873650825,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,236.73926021919894,59.938434476693054,0.001,2074.0981111825527,10648.279718448277,0.001,4164.0625,0.001,1167.96875,0.001,77.77788642052565,0.001,0.001,0.001,0.001,1445.4864155923703,0.001,0.001,0.001,2592.278896233974,0.001,1505.2083333333333,0.001,0.001,0.001,0.001,4776.753733129113,38.13399685110211,0.001,66875.95165307225,3160.2067188948145,23167.83024571149,2461.616847826087,2352.450284090909
1360351781,Week1,0.001,0.001,0.001,66.61184210526315,0.001,5942.5258108829275,0.001,0.001,0.001,0.001,15242.061717352417,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6952.6051922053775,2889.007822040195,211.01913183708285,0.001,2730.484185030395,1834.839641902742,0.001,5343.75,2110.4407570390676,2017.4602283014553,0.001,65.32579787234043,0.001,0.001,0.001,0.001,2404.447462697182,0.001,0.001,0.001,421.875,0.001,969.7135980339106,0.001,0.001,0.001,0.001,4064.5365422747914,0.001,0.001,7371.09375,130.0,31627.571364653184,2461.2699468085107,3346.83959247076
1360352008,Week1,0.001,0.001,102186.86432223153,66.43030049035089,70.81117021276594,20949.426576444876,0.001,0.001,0.001,0.001,157.32758620689654,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8718.242269392034,4523.295881145633,36.94333665669657,0.001,5264.0625,1810.347465859935,0.001,3926.682692307693,7696.969142965402,10609.914766526706,0.001,77.52147681815201,0.001,0.001,0.001,0.001,7590.719984246336,0.001,0.001,0.001,31.914893617021274,0.001,57.180851063829785,0.001,0.001,0.001,0.001,1185.8583558623232,1897.320124858454,0.001,135083.22438350337,9055.13409481288,8724.540951788706,0.001,6069.559997294372
1360352235,Week1,0.001,0.001,43798.381322831,60.8690572124114,0.001,6794.214747317136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13712.481398809523,0.001,0.001,14.358108108108109,6903.058009512356,41.55927835051546,0.001,2578.857421875,2409.6113716375407,0.001,4579.326923076923,3951.9230769230767,14684.170908683202,0.001,66.11842105263158,0.001,0.001,0.001,0.001,11774.13622887793,0.001,0.001,0.001,0.001,0.001,1084.5364259834369,0.001,0.001,0.001,0.001,32.145542665049035,79621.36795216432,0.001,61535.17242494824,11318.23729475686,6628.049219724305,4890.625,0.001
1360352462,Week1,0.001,0.001,45140.82003063052,67.5748089983022,0.001,4253.0625142057925,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2093.76684282792,0.001,0.001,3718.75,2777.752600758228,0.001,4164.0625,8716.64035740083,821.959772895087,0.001,35.32608695652173,0.001,0.001,0.001,0.001,6808.378948247029,0.001,0.001,0.001,3868.4027249923993,0.001,1003.5004058441559,0.001,0.001,0.001,0.001,4285.656341069811,55542.356519505556,0.001,6886.354166666666,112.08393199233716,11726.356454804183,4572.265625,6607.123387592138
